과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,문제,제67조의 3,기초가 된 행정처분의 변경과 불복,"객관식 p. 469 (5) 선출원 위반을 이유로 거절결정 후 선등록권리가 무효가 되었을 때 불복심판을 재기하지 않고 거절결정이 확정된 경우 재심으로 불복을 할 수 없다는 내용에서 불복심판이 제기되지 않아 확정된 심결이 없으므로 재심 역시 불가능하다는 뜻으로 이해가 가는데 그렇다면 어떤 방법으로 불복해야 하는지, 불복할 수 있는 방법이 없는것인지",불복할 수 있는 방법이 없습니다. 무효로 된 특허의 정당한 권리자를 보호해 주는 것이 맞습니다., ,,23.01.27
특허법,문제,제67조의 3,재심사청구시 보정,안녕하세요 19년기출 정답이 5번인데 3번에서 재심사 청구하면서 보정하는 것은 불가능한가요? 리담객 해설에는 특허결정등본송달전까지만 보정이 가능하다 라고 되어있습니다. 감사합니다 저작자 표시컨텐츠변경비영리,가능합니다. 법이 바뀌었습니다. 개정법을 스스로 체크할 수 없으면 기출문제 그대로 공부하는 것은 위험합니다, ,,23.02.04
특허법,문제,제65조,보상금청구권 준용규정,"객관식 493p 문제에서 5번 지문이 답인데, 을의 실시가 출원공개된 갑의 발명이 설정등록 되기 전 실시이므로 보상금청구의 대상이지만, 보상금청구권에서의 준용규정(간생자공소)에 과실의 추정 규정(130조)은 포함되지 않으므로 5번지문이 틀린것 맞나요? 그래서 갑이 을을 상대로 별도 서면경고를 하거나 을이 알았음을 증명해야만 보상금을 청구할 수 있게 되는건가요?",1. 과실추정이 적용되지 않아서 틀린 지문입니다. 2. 과실추정과 서면경고/안 때 증명은 별개입니다. 서면경고/안 때 증명은 법 제65조제2항의 요건을 총족해야 하기 때문입니다., ,,23.03.15
특허법,조문,제66조의 2,직권보정 전 이미 통지된 거절이유,"직권 재심사(66의3) 의 경우에는 63조1항2호에 심사관은 직권재심사를 하여 취소된 특허결정 전에 이미 통지한 거절이유로 특허거절결정을 하려는 경우에는 거절이유를 통지하여야 한다. 라고 명문의 규정이 나와있는데요. 1. 직권 보정(66의2)의 경우에 출원인이 의견서를 제출하여 다시 심사를 진행하는 경우에 심사관이 직권보정 전에 이미 통지된 거절이유가 발견되더라도 다시 거절이유를 통지하여야 한다. 라고 기본서(리담특허법 21판, 584p 하단)에 쓰여있는데 이 경우에는 명문의 규정은 없고 심사실무상 행해지는 것인가요? 2. 재심사 청구 시에는 재심사 청구 전에 이미 통지된 거절이유가 발견되면 원거절이유가 해소되지 않아 거절이유통지를 하지 않고 바로 거절결정을 하는 것인가요?","1. 네 2. 네, 그렇습니다.", ,,23.04.06
특허법,조문,제62조,거절이유 조문 암기,"안녕하세요. 62조의 각호를 주실조절로 구분해서 암기하라고 말씀해주셨는데 각호가 주, 실, 조, 절로 분리되어 있지는 않고 섞여있어서 62조 암기에는 단순히 주실조절 4글자로 암기하고 다음의 표로 주, 실, 조, 절 각각에 해당되는 것을 추가적으로 암기하면 된다는 의미인가요?","네, 그렇습니다.", ,,23.04.23
특허법,조문,"제59조, 60조",확대된 선출원의 지위와 출원공개제도를 활용한 심사청구제도,"출원일로부터 1년이 되기 전, 1년 6개월이 되기 전에 특허결정을 할 때 각각 선출원, 확선 지위 위반 여부를 판단할 수 없다는 것은 이해하였습니다. 그런데 특허결정을 하되, - 를 판단할 수 없다는 단서를 붙이고 있다 라는 표현이 이해가 되지 않습니다. 특허 결정을 하되 단서를 붙인 다는 것이 어떤 의미인지 궁금합니다.",어쩔 수 없이 완벽하게 판단하지 못하고 특허결정했다는 의미입니다., ,,23.05.04
특허법,조문,제66조의 3,특허결정 이후 직권 재심사,"특허법 기본강의 온라인 수강생 입니다. Q1) 거절결정불복심판에서 인용심결을 받고 환송이 된 경우에는 거절결정 불복 심판에서 다툰 사항에 대해서는 심사관이 다시 거절결정을 할 수 없게 되는게 맞을까요? (다른 거절이유의 경우는 제외) 특허결정 후 설정등록전에 권리 범위확장의 목적으로 재심사를 청구한 경우 기존의 특허 결정은 취소된 것으로 보는데, 이때 재심사 청구를 통하여 권리를 확장하고자 하였으나 최종 특허등록을 받을 수 없게 된 경우 Q2) 해당 출원은 최종 거절결정으로 될까요? Q3) 재심사 중 확장된 권리범위로는 특허 거절 결정이 될 것을 우려하여 다시 재심사전의 청구 범위로 돌아갈 수 있는지요? Q4) 상기 Q3에서 재심사에 따른 거절결정불복심판에서 인용심결을 받아 환송된 경우 최초 특허등록되었으나 재심사 청구로 취소된 특허의 청구 범위로 돌아가는 보정도 가능 한지요? Q5) 이때 일반적인 상황이라면 다시 등록이 될 수 있을까요? 감사합니다.","1. 네. 제176조제3항의 내용입니다. 2. 네. 3. 4. 5. 보정가능시기와 범위를 만족하면 가능합니다. 그리고, 거절결정되더라도 어차피 분할출원하면 다시 설계할 수 있습니다. 참고로, 전제조건이 잘못되었습니다. 재심사청구를 하는 경우에는 법 제47조제1항제3호의 시기이기 때문에 권리범위의 확장은 허용되지 않습니다.", ,,23.05.06
특허법,조문,제66조의 2,직권보정 후 심사진행 Case,"변리사님, 그림에서 42조 3항 1호 위반과 42조 4항 1호 위반은 발명의 설명 기재불비로 서로 거절이유가 동일한 건가요(=원거절이유인건가요)? 만약, 거절이유가 서로 같다면 왜 동일한 건가요? (질문과 관련된 문장) '특허결정이 취소된 것으로 보는 경우 심사관은 직권보정 전 명세서 또는 도면에 의해 다시 심사를 진행한다. 이 때 심사관이 직권보정 전에 이미 통지된 거절이유가 발견되더라도 다시 거절이유를 통지하여야 한다.'",전혀 다른 거절이유입니다.,,,23.05.26
특허법,조문,제66조의 2,직권보정 후 심사진행,안녕하세요. 밑에 답변들을 참고하니 첫번째 케이스의 42조4항1호 이유는 이미 통지한 거절이유가 아니기 때문에 최후거절이유 통지된다는 점은 이해했습니다. 그렇다면 사진 윗쪽에 '이때 심사관이 직권보정전에 이미 통지한 거절이유가 발견되더라도 다시 거절이유를 통지하여야 한다' 에 해당하는 사례가 무엇이 있나요? (이미 통지한 거절이유지만 출원인이 받아들이지 않은 직권보정사항 에 해당하지 않는 사례),"예를 들어, 첫번째 CASE에서 제42조제3항제1호 위반이 해소되지 않았는데, 심사관이 미쳐 발견하지 못한 경우가 있을 수 있겠네요.", ,,23.06.20
특허법,조문,제55조 3항,공지예외적용주장 수반 국내우주 질문,"1. 국내 우주출원으로 청구범위 AB 판단시점 소급. Y출원의 청구범위 A는 논문발표에 대해서 공지예외주장적용가능. 2. Y출원의 청구범위C는 Y출원일 기준으로 박람회에서 1년이내 출원하고 공지예외주장을 수반했다면 박람회에 대해서 공지예외주장적용가능. 3. 한국출원X로부터 12개월이내 우선권 주장과 함께 Y출원, Y출원은 국내우선권주장 가능. 제 생각에는 위의 3가지 기간과 증명서류제출 30일, 취하간주 1년3개월만 만족된다면 문제가 없어보이는데 보라색 물음표의 12개월은 어떤 조문을 근거로 지켜야 하는지 모르겠습니다. 같은 이유로 아래의 사진 보라색 기간도 어떤 조문을 근거로 지켜져야 하는지 모르겠습니다.","보라색 물음표를 지키지 않으면 C가 A에 의해 진보성 위반으로 죽을 수도 있습니다. 즉, C에 대해서도 A를 공지가 안 된 것으로 보기 위해서는 보라색 물음표를 지켜야 합니다. 근거는 제55조제3항에서 제30조제1항은 소급효가 인정되나, 이는 발명단위로 판단한다는 것입니다.", ,,23.06.21
특허법,조문,"제62조, 63조",최후거절이유통지,"안녕하십니까 변리사님 항상 유익한 강의 감사드립니다 최후거절이유통지의 심사 실무 상 구체적인 예시 중 ""거절이유통지에 대한 보정시 명세서 또는 도면을 보정하여 신규사항이 추가된 경우는 최후거절이유를 통지한다."" 의 경우에서 신규사항 추가가 최후거절이유통지에 대한 보정에서 발생했으면 보정각하일 수도 있어서 틀린 것 아닌가요?","네, 그렇습니다~", ,,23.07.29
특허법,문제,제61조,우선심사신청 대상 질문입니다,"변리사님 안녕하십니까. 기출문제집을 풀다 153p 1번 (ㄷ)지문에 질문이 있어 글 남기게 되었습니다. (ㄷ)은 미국으로부터 한국으로의 수출 촉진이므로 시행령 9조 1항 3호에 해당하지 않아 X라고 나온 해설은 이해하였습니다. 이 경우 저는 반도체 관련 기술이라 우선심사대상이 된다고 보았는데, 원래는 반도체는 우선심사대상이 되지만 우선심사 신청시 그 근거를 잘못 적었기 때문에 신청이 각하된 경우라고 이해하면 될까요?? 항상 좋은 강의 해주셔서 정말 감사드립니다!","네, 그렇게 이해하면 됩니다.",,,23.08.04
특허법,조문,제59조,확선 지위와 출원공고제도를 활용한 심사청구제도 운영,강의노트 242페이지 하단 2번째 케이스처럼 갑의 x출원을 발견못해 을의 y출원이 특허결정이 되면 확선적용못하는걸까요?? 추후조치가 궁금합니다,"등록전에 정보제공하면 직권재심사 단계로 진행하고, 등록후에는 취소신청사유, 특허무효사유에 해당합니다.", ,,23.08.14
특허법,문제,제63조,의견서 제출기회 부여 질문드립니다.,"안녕하세요 변리사님, 위 지문은 63조 1항에 대해 그대로 서술하고 있는건 알겠습니다만, ‘심사관은 특허법 제62조(특허거절결정)에 따라 특허거절결정을 하고자 할 때’에 이미 통지한 거절이유가 존재하여 특허거절결정을 하는 경우가 포함된다면 틀린 지문으로 해석이 될 수 있지 않나 하는 의문이 들어 질문드립니다. 항상 좋은 강의와 교재 감사드립니다.","모순되는 질문이네요. ""이미 통지한 거절이유가 존재한다 = 이미 의견제출기회를 주었다."" 입니다.","죄송한데 고민해봤음에도 이해가 잘 안되어 다시 한번 질문드립니다. 심사관의 거절이유통지에 따라 제출된 의견서•보정서에 의해서도 이미 통지한 거절이유가 해소되지 아니하고 동일한 경우, 다른 거절이유가 있더라도 다시 거절이유를 통지하지 않고 특허거절결정을 할 때에는 또다시 의견서제출기회를 부여하지 않으니 63조 1항이 적용되지 않는것 아닌가요?","질문한 내용으로 봐서는, 거절결정의 이유와 거절이유가 주지가 부합하면 된다는 의미를 모르고 있네요. 다른 거절이유가 있다고 할지라도 거절결정의 이유가 아니면, 제63조제1항이 적용될 필요가 없습니다.",23.08.15
특허법,조문,제30조,공지예외적용의 효과 동일자출원시에 대하여,"정당한 권리자 갑이 공지예외적용주장을 하며 출원을 하더라도, 타인 을의 출원이 먼저 있고 후에 공개되면 선출원의 지위로 인해 특허를 받을 수 없다는 이야기에 이어, 을 출원이 갑 출원과 같은 날에 있는 경우에 대한 설명이리담특허법 교재 392페이지 하단-393페이지 상단 부분에 있었는데, 이 부분에 대해 질문이 있습니다. 심사실무의 태도는 협의제를 취하고 있다는 설명과, 을 출원은 거절결정이 확정될 것이기 때문에 협의명령 없이 갑 출원에 대해 특허를 허여함이 타당하다는 설명(+대법원판례각주)이 연달아 있는데... 두 내용 모두 이해는 되나, 수험적으로 어떻게 공부해야하는건지 모르겠습니다. 협의제로 해결한다. 로 정리해야하는지, 협의제로 하는 것은 타당하지 않고 협의명령없이 갑에게 특허를 허여해야한다. 로 정리해야하는지.. 양 쪽이 상반된 내용 같아서, 이 부분에 대해 답변 주시면 감사하겠습니다..!","실무는 이런데, 비판받고 있다.""로 정리하면 됩니다. 열공하세요~", ,,23.08.20
특허법,조문,제63조,보정각하의 예외,"안녕하세요, 63조1항2호가직권재심사 시 최초거절이유통지하는 근거중 하나인 이유가 이해가 잘 되지 않아 질문드립니다. 63조1항2호는 '직권재심사 전 이미 통지한 거절이유로 특허거절결정을 하려는 경우에는 한번 더 거절이유를 통지하여야 한다' 인데, 이 문장은 직권재심사 전 보정이 기존 거절이유를 해소하지 못했다는 뜻으로 이해됩니다. 그렇다면 직권재심사 전 보정각하 사유에 해당하는 보정이 있었더라도, 그 보정이 기존 거절이유를 해소하지 못했기 때문에 보정각하를 판단하기 전에 바로 거절결정을 내리게 되는 것이라고 생각되는데, 왜 63조가 보정각하의 예외 근거 규정인지 궁금합니다.","잘못 이해하고 있네요. 보정각하의 예외는 제51조제1항제2호입니다. 그리고, 제47조제1항제2호괄호에 의해 최초거절이유통지를 하는 것입니다.", ,,23.09.04
특허법,조문,제66조의 2,직권보정 전 이미 통지된 거절이유,"안녕하세요 강사님, 위 그림이 이해가 잘 되지 않아 질문드립니다. 42조3항1호는 이미 통지된 거절이유이지만 보정에 의해 해소되었고, 29조1항과 29조2항은 심사관이 발견하지 못하여 출원인에게 아직 통지되지 않은 거절이유라는 것 까지 이해했습니다. 42조4항1호는 거절이유이기는 하지만 명백히 잘못된 기재불비에 해당하여, 거절이유를 통지하지 않고 직권보정하며 그 사항을 출원인에게 알리는 상황으로 이해되는데, 그렇다면 42조4항1호도 '직권보정 전 출원인에게 통지된 거절이유'에 해당하지 않으므로, 출원인이 의견서를 제출한 후에는 당연히 거절결정이 아니라 최후거절이유통지를 해야 하는 것이라고 생각됩니다. 위 그림이 왜 거절결정을 하지 않고 왜 예외적으로 최후거절이유통지를 해야 하는 상황인지 이해가 잘 되지 않아 질문드립니다.","네, 다시 보니 최후거절이유통지를 하는 것은 당연하네요. 예시가 적절하지 못하네요. 적절한 예시는 기본서의 각주에 있으니, 참고하세요~", ,,23.09.08
특허법,조문,제66조의 3,직권 재심사 거절이유통지,"강의노트 263페이지에서 질문드립니다! 1. 3번(필기노트에서 보정2에 의해 발생한 거절이유)을 발견한 경우에 최초거절이유를 통지하는 근거를 어느 법조문에서 찾아야하는지 궁금합니다. 최초거절이유통지에 대한 보정에 따라 발생한 새로운 거절이유에 대한 통지니 최후가 되야된다고 생각했었습니다. 직권재심사 취지상 reset되고 모두 다시 최초거절이유를 통지한다고 알고는 있었는데 어떤 법조문을 근거로 그렇게 되는지 궁금합니다! 2. 나머지 1, 2, 4번에 대해서 제가 맞게 이해한걸까요? -1번은 원래 최초거절이유통지에 해당한다. -2번은 63조 1항 2호에 의해 이미 통지한 거절이유라서 최초거절이유통지 -4번은 51조 1항 2호에 의해 보정각하 대상임에도 최초거절이유 통지. 감사합니다",1. 최초거절이유통지는 제47조제1항제2호괄호를 읽어보세요. 제66조의3에 따른 거절이유통지는 최후가 아니라는 것입니다. 2. 네, ,,23.09.14
특허법,조문,제66조의 2,직권보정 후 심사진행 CASE,"강의노트 260p 에서 밑의 그림 case중 보정 1의 42조 3항 1호는 명백히 잘못된 것이 아닌 기재불비이므로 최초 거절이유통지를 받고, 그 후 출원인은 최초 거절이유통지의 의견서 제출기간 2개월 내에 보정2를 했고 여기서 다시 42조 3항 1호의 기재불비가 발생했으나, 이 기재불비는 명백히 잘못된 경우에 해당해 심사관이 직권보정 후 특허결정을 한 것 까지는 이해했습니다. 여기서 보정1의 기재불비와 보정 2의 기재불비가 같은 조문에 해당하지만, 기재불비의 정도가 다르다면 강의노트 250에 나와있는 거절이유 통지의 적법성 판단 CASE에서 ""법조문은 같으나 사실이 동일하지 않은 사안"" 에 해당할 수는 없는지 궁금합니다.","기재불비의 정도에 차이가 발생한 것에 대하여, 사실이 다르다고 말하기는 어렵습니다.", ,,23.09.18
특허법,조문,"제59조, 60조","제59조, 제60조 관련","강의노트 p.242에서 두번째 형광펜 칠한 부분에 출원일로부터 1년이내 선출원주의, 확선 위반여부를 판단할수 없다는건 다른 출원에서 우선권제도를 주장하더라도 영향을 안받는다는건가요(즉 또다른 위반된 먼저 출원된 발명의 청구범위와 동일성이 없으면 심사 후 특허 받기 가능) 아니면 1년이 지나야 다른 출원들이 우선권주장을 못할테니 그제서야 선출원 등 심사가 가능하다는 건가요?","우선기간 1년이 주어졌으니, 그 안에는 선출원 위반 여부를 정확히 판단할 수 없고, 1년 6개월이 전에는 다른 출원의 공개 여부를 모르니, 확선 위반 여부를 정확히 판단할 수 없다는 것입니다.", ,,23.09.18
특허법,조문,제67조의 2,재심사청구 횟수,"변리사님 안녕하세요 학습중 질문이 있어 글 남기게 되었습니다! 저는 거절결정등본 송달 이후 재심사 청구하거나, 거절결정불복심판 청구 중 하나를 택해야하기 때문에 이때만 재심사청구가 가능하여(132의17에서 거절결정취소 제외) 재심사 청구는 1회만 가능하다고 이해했었습니다...! 그런데 학습중 요건 위반이 아니면 2회 이상도 할 수 있다고 나오는데 2회 이상 할 수 있는 상황이 떠오르지 않아 어떻게 가능한 것인지 궁금하여 질문 드립니다!!",심판에서 환송된 경우 reset되기 때문에 다시 재심사청구를 할 수 있습니다. 기본서의 그림이나 강의노트를 확인해 주세요., ,,23.10.11
특허법,조문,제66조의 2,직권보정 후 심사진행 Case,"안녕하세요 변리사님. '직권보정 후 심사진행 Case'에서 궁금한 것이 있어 질문 드립니다. 해당 부분에서 [특허결정이 취소된 것으로 보는 경우 심사관은 직권보정 전 명세서 또는 도면에 의하여 다시 심사를 진행한다. 이 때 심사관이 직권보정 전에 이미 통지된 거절이유가 발견되더라도 다시 거절이유를 통지하여야 한다] 라고 되어있습니다. 여기서 말하는 "" 직권보정 전에 이미 통지된 거절이유가 발견되더라도 다시 거절이유를 통지하여야 한다 ""의 의미가 1) 직권보정 및 특허결정 전에 이루어졌던 최초OA 혹은 최후OA 당시 통지했던 거절이유(원거절이유)가 아직 해소가 되지 않았었으나 심사진행 당시 이를 심사관이 발견하지 못하고, ""명백히 잘못된 경우""에 해당하는 거절이유만 발견하여 직권보정 및 특허결정 하였다가 나중에 의견서 제출로 인하여 특허결정 취소(직권보정 취소)된 후 다시 심사할 때 그제서야 원거절이유가 해소되지 않았다는 것을 발견하였을 때, 원칙대로 바로 거절결정을 하는 것이 아닌, 최후 OA를 한다. 2) 직권보정을 하였던 ""명백히 잘못된 경우""에 해당하는, 해당 거절이유에 대해 거절결정이 아닌 OA로 처리한다. 둘 중에 어떤 경우를 이야기 하는 건가요? 만일 2)번이 맞다면 "" [직권보정을 하였던 '명백히 잘못된 경우'에 해당하는 거절이유] = [이미 통지된 거절이유] "" 라는 의미인데, "" [직권보정을 하였던 '명백히 잘못된 경우'에 해당하는 거절이유] = [출원인이 받아들이지 아니한 직권보정사항] ""이므로 이는 '출원인이 받아들이지 아니한 직권보정사항'이면서 '이미 통지된 거절이유'이므로 거절결정 해야하는 것 아닌가요? 질문 받아주셔서 감사합니다.",전자가 맞습니다., ,,23.10.13
특허법,문제,제67조의 2,리담특허법 객관식 116p 3번지문,"해당 문제의 3번지문 해설에는 3개월 이내에 재심사 청구와 분할출원 둘 다 가능하다고 언급하고 있습니다. 하지만 67조의2 재심사 청구의 효과로 거불심 청구, 분할출원은 할 수 없는 것으로 알고 있습니다. 그러면 분할출원 후 재심사는 가능하되 재심사 후에 분할출원은 불가능한 순서의 문제인가요? 52조 분할출원 가능 시기에 재심사 청구 후가 없고 67조의2 재심사 청구 불가능한 시기에 분할출원 후가 없는것과 관련이 있다고 보면 될까요?","네, 순서의 문제입니다.", ,,23.10.29
특허법,조문,제63조,법률요건 분류설,"안녕하세요 변리사님, 법률요건분류설은 특허청 절차이든 법원 절차이든 똑같이 적용되므로, 거절이유의 제한열거적 사유의 표를 쭉 보면서 법률요건분류설로서 주장증명책임에 대해 생각해보던 중 출원인의 대응방안에 대해 궁금한 점이 생겨 질문드립니다. 거절이유통지(타당성이 있는 사안에서 의견서 제출로 대응하는 경우)를 할 때 예를들어 1) 29조1항 본문(특허발생요건)의 흠결의 이유로 통지한다면 ""청구항 1은 산업상 이용가능성 29조1항 본문의 위반되는 거절이유가 있다"" 이런식으로 통지되고 2) 29조 1항 각호에 의해 2항의 진보성 흠결인 경우(특허장애요건) ""청구항 2는 인용발명A, B에의해 29조 2항의 진보성이 없어 거절이유가 있다"" 이런식으로 심사관이 특허장애요건에 대해선 증명하여야 하므로 ""1번""과 다르게 인용대상 등의 증거를 포함하여 통지가 되는 차이가 있나요? 이후 통지가 되고 1)에 대해서 출원인이 산업상 이용가능성이 있음을 증명하여야 하고, 2)에대해선 출원인이 인용대상A,B에 대하여 효과의 현저성 등을 증명할 수 있는 추가적인 실험자료 등(명세서 등에서 유추가능)을 제출하여 진보성 있음에 대해 항변하는 것 인가요?","네. 그렇습니다. 다만, 항변하지 않고 청구항을 보정할 수도 있습니다.", ,,23.11.28
특허법,문제,제61조,우선심사 관련 기출문제 197p,"안녕하세요 강사님! 질문드립니다! 우선심사는 출원공개 후에 제3자가 업으로서 실시하고 있을때 신청할수 있지않나요? 따라서 1번 선지도 “출원공개전이라도”라는 표현때문에 틀린선지라고 생각했는데, 그러지 않아서요! 제가 어떤부분애서 오류를 갖고있는걸까요 ㅠㅠ 미리 답변에 감사드립니다","네, 제61조제2호, 제3호도 공부해 보세요.", ,,23.12.02
특허법,조문,제67조의 2,재심사의 청구 기간,"67조의 2에 따르면 재심사 청구는 ""1. 설정등록을 받기 전까지 2. 특허거절결정등본을 송달받은 날로부터 3개월 (제15조 1항에 따라 제132조의 17에 따른 기간이 연장된 경우 그 기간을 말한다.)"" 이내에 청구해야 한다고 하는데, 15조는 특허법에서 유일하게 법정기간의 연장이 가능한 기간으로, 거절결정불복심판의 심판 청구기간을 30일 이내 연장하고, 교통이 불편하다면 한차례 (30일)을 다시 연장할 수 있다고 이해했습니다. 제가 궁금한점은 1. 그렇다면 출원인은 거절결정등본을 송달받은 후 3개월 이내에 거불복 심판의 청구를 연장하고, 그 연장기간에는 거불복 심판 이 아닌 재심사청구를 할 수 있는건가요? 2. 위의 1이 가능하다면, 거불복 심판의 청구를 연장하고 나서 재심사 청구를 하더라도 그 연장신청은 거불복심판의 청구서와는 다르기 때문에 67조의2 1항 2호의 문제는 발생하지 않는건가요? 3. 위의 1이 가능하다면, 거불복으로 연장한 청구기간에 재심사 청구를 할 때에도 분할출원이 가능한가요? 제대로 이해했는지 잘 모르겠어서 질문드립니다.",1. 네 2. 네 3. 네, ,,23.12.03
특허법,조문,제65조,보상금청구권 규정 상표법과의 차이,"안녕하세요 변리사님, 65조 보상금청구권 규정과 상표법의 58조 손실보상청구권 규정 간의 차이가 눈에 띄어 질문드립니다. 1. 특허법 65조 2항에서는 '실시에 대하여 합리적으로 받을 수 있는 금액에 상당하는 보상금'을 청구할 수 있다고 하고 상표법 58조 2항에서는 '업무상 손실에 상당하는 보상금'을 청구할 수 있다고 규정하고 있습니다. 상표와 마찬가지로 특허도 128조의 손해배상청구권 규정을 준용하지 않고 있는데, 위와 같은 명문의 차이가 실효적으로 의미가 있는지 질문드립니다. 2. 상표법과 달리 특허법이나 디자인보호법에서는 보상금청구권 규정에서 신용회복청구권 규정을 준용하지 않고 있습니다. 법조문대로 특허와 디자인은 설정등록 이전 특받권(디받권)의 침해에 대해 신용회복청구권이 없다고 알면 될지 질문드립니다. 답변 미리 감사드립니다!","1. 상표는 품질보증/출처표시 기능의 약화로 인한 손해를 보상해 줄 필요가 있는데 반해 특허는 실시에 대한 대가를 보상해 줄 필요가 있는 것입니다. 2. 네. 참고로 특허법(모태법)을 기준으로 타법(디자인보호법, 상표법)과 비교해야 나중에 헷갈리지 않습니다.", ,,24.01.09
특허법,조문,제67조의 2,재심사와 거불복,"재심사청구서 먼저제출되고 거불복청구서있을시, 특허여부결정은 취소되고 거불복대상은 사라집니다. 이때67옥2 3항 본문과 시규11로 거불복심판청구서를 반려하는지 거불복이 심격각하되는지 궁금합니다",심판이 심결각하됩니다. 기본서에 충실히 기술되어 있으니 한번 읽어보세요, ,,24.01.19
특허법,문제,제63조,리담특허법 17판 기출 pg158 1번,답이 2번인것은 알겠으나 4번의 경우 거절결정불복심판에서 최후거절이유통지 이후 새로운 거절이유가 생겼다면 의견서 제출 기회를 주지 않은채 보정각하가 가능하니 시기에 따라 답이 달라지는 것이 아닌지 궁금합니다.,"거절결정의 이유가 다른 거절이유가 있는 경우 (최초/최후)거절이유통지를 하는 것인데, 그 후의 일을 가정하여 질문을 하고 있네요. 아직 조문 공부가 충분히 되지 않은 것 같네요. 4번 지문은 제170조제2항을 그대로 표현하고 있습니다. 제170조제2항을 공부해 보고, 필요하면 추가 질문해 주세요~", ,,24.05.12
특허법,조문,시행규직 제40조의 3,특허출원심사의 유예,안녕하세요 변리사님 시행규칙 제 40조의 3의 3항 1호에서의 ‘정당한 권리자‘라는 것이 뜻하는 의미가 33조 1항 본문에서 말하는 특허를 받을 수 있는 자를 뜻하는 것이 맞는지 궁금합니다. 문득 ‘정당한 권리자의 출원이 유예신청을 못한다면 어떤 출원이 유예가 가능한거지?’ 라는 생각이 들어서 질문 드립니다. 감사합니다.,"제34조, 제35조에 의한 출원을 의미합니다.", ,,24.05.24
특허법,조문,제66조의 2,직권보정 후 심사진행 case 강의노트 266page,"안녕하세요 변리사님 66조의 2 직권보정 후 심사진행 case에서 의문이 생겨 질문드립니다. 강의노트 266페이지의 상단부분에서 1,2,3 이 각각 왜 최초거절이유통지인지, 최후거절이유통지인지까진 이해가 되었는데 4번의 경우가 심사 3에서 발견되었을때 왜 최초거절이유로 다시 통지해주는지가 이해가지 않아 질문드립니다. 4번은 47조 1 본문시기 자진 보정으로 발생했고 최초거절이유가 통지됨 이에따라 출원인이 보정2에서 보정을 하였으며 심사 2에서는 이를 해소된 것이라고 판단하여 더이상 조치가 없다가 직권보정 취소 후 다시 심사3에서 4번이 사실은 해소되지 않은것이라고 판단을 바꾼것이라고 강의해주셨는데 이렇게되면 47조 1항 1호 시기 보정이 원거절이유가 해소되지 않았으니 그대로 거절결정했어야하는것 아닌가요..? 이때 거절결정도, 최후 거절이유 통지도 아닌 최초거절이유 통지를 한다는 근거가 되는 법조문이 어떤것일까요? 심사관의 실수로 판단을 뒤엎었으니 원시적으로 발생했다고 봐주는 것일까요? 267페이지 2번처럼 51조 1항 1호를 가져오기엔 보정 시기도 맞지 않고, 각하결정이 되어야했던것이라 해당법조항은 가져올수 없고 다른법조문이 근거가되는가 하여 질문드립니다.","제47조제1항을 읽어보세요. 제47조제1항제2호의 최후거절이유통지가 되기 위해서는 ""거절이유통지에 대한 보정에 따라 발생한 거절이유에 대하여 거절이유통지를 받은 경우""이어야 하는데, 4번의 경우 거절이유통지에 대한 보정에 따라 발생한 거절이유가 아닙니다.", ,,24.06.02
특허법,조문,제65조,출원공개의 효과,"안녕하세요 강의노트 277쪽에서 을이 A를 실시할때 첫 경고부터 보정전까지 보상금청구권이 발생한다고 생각했는데, 보정은 소급효가 인정되기 때문에 을한테는 보상금청구권이 아예 발생하지 않는다고 이해하면 될까요?","네, 그렇게 이해하면 됩니다.", ,,24.06.20
특허법,조문,제66조의 2,직권보정에서 명백히 잘못된 기재불비의 예시,"필기노트 p.265 안녕하세요. 명백히 잘못된 기재불비 표에서 첫 번째 행의 ""선행 청구항""이라 함은 ""삭제된 청구항 전의 청구항(예시에서는 청구항1)""을 의미하는 건가요?",네 그렇습니다, ,,24.06.27
특허법,조문,제65조,특허출원된 발명을 업으로서 실시한 자에게 서면으로 경고,"*필기노트 p.277 안녕하세요. 본 페이지에서 갑의 출원에서 보정 전 청구범위가 A, C인데도 첫 경고 시점에서 B를 실시한 병에게도 경고를 해야 하나요? 감사합니다.",출원인은 제3자가 어떤 발명을 실시하고 있는지 정확히 분석하지 않은 상태에서 자신의 청구범위에 기재된 발명을 실시하고 있다고 경고를 하는 것입니다. 병이 A를 실시하고 있는지 B를 실시하고 있는지는 갑이 경고를 한 시점에서는 모를 수도 있습니다., ,,24.06.28
특허법,조문,제65조,보상금청구권의 효력,"특허권이 장래를 향해 소멸한 경우, 특허권이 소멸한 이후에도 보상금 청구권은 특허권의 소멸과 관계없이 등록 후 3년 이내이고, 65조 2항의 요건을 다 충족했으면 행사할 수 있는것이 맞나요? 감사합니다.",네 맞습니다, ,,24.07.17
